TimeUS,Lat,Lng,Alt,RelHomeAlt,RelOriginAlt,t_s
2472179838,41.6062407,-86.35650919999999,249.5800018310547,24.943599700927734,22.61359977722168,2472.18
2472280459,41.6062453,-86.3565093,249.5800018310547,24.944812774658203,22.61481285095215,2472.28
2472379910,41.606249899999995,-86.3565094,249.5800018310547,24.941911697387695,22.61191177368164,2472.38
2472480532,41.6062544,-86.3565095,249.5699920654297,24.935827255249023,22.60582733154297,2472.481
2472579923,41.6062589,-86.3565096,249.55999755859375,24.929101943969727,22.599102020263672,2472.58
2472680425,41.606263299999995,-86.35650969999999,249.55999755859375,24.92401123046875,22.594011306762695,2472.68
2472779893,41.6062677,-86.35650989999999,249.55999755859375,24.921428680419922,22.591428756713867,2472.78
2472880483,41.6062721,-86.35651,249.55999755859375,24.92194938659668,22.591949462890625,2472.88
2472979853,41.6062764,-86.3565102,249.55999755859375,24.921289443969727,22.591289520263672,2472.98
2473080506,41.6062806,-86.3565103,249.54998779296875,24.919157028198242,22.589157104492188,2473.081
2473179883,41.6062848,-86.35651039999999,249.54998779296875,24.917888641357422,22.587888717651367,2473.18
2473280446,41.606289,-86.3565105,249.54998779296875,24.91891860961914,22.588918685913086,2473.28
2473379915,41.606293099999995,-86.3565106,249.55999755859375,24.921390533447266,22.59139060974121,2473.38
2473480399,41.6062972,-86.3565107,249.55999755859375,24.92444610595703,22.594446182250977,2473.48
2473579874,41.6063012,-86.3565107,249.55999755859375,24.927200317382812,22.597200393676758,2473.58
2473680400,41.6063051,-86.3565108,249.5699920654297,24.93056297302246,22.600563049316406,2473.68
2473779838,41.606308999999996,-86.3565108,249.5699920654297,24.932933807373047,22.602933883666992,2473.78
2473880461,41.6063129,-86.35651089999999,249.5699920654297,24.933685302734375,22.60368537902832,2473.88
2473979896,41.6063167,-86.35651089999999,249.5699920654297,24.933671951293945,22.60367202758789,2473.98
2474080514,41.606320499999995,-86.356511,249.5699920654297,24.936887741088867,22.606887817382812,2474.081
2474179852,41.606324199999996,-86.356511,249.5699920654297,24.939481735229492,22.609481811523438,2474.18
2474280533,41.606327799999995,-86.35651109999999,249.5800018310547,24.940296173095703,22.61029624938965,2474.281
2474379892,41.606331399999995,-86.35651109999999,249.5800018310547,24.94052505493164,22.610525131225586,2474.38
2474480437,41.606335,-86.35651109999999,249.5800018310547,24.94196319580078,22.611963272094727,2474.48
2474579848,41.6063385,-86.3565112,249.5800018310547,24.942384719848633,22.612384796142578,2474.58
2474680401,41.606342,-86.3565112,249.5800018310547,24.94416046142578,22.614160537719727,2474.68
2474779965,41.606345499999996,-86.3565113,249.5800018310547,24.94802474975586,22.618024826049805,2474.78
2474880449,41.606349,-86.3565113,249.58999633789062,24.951519012451172,22.621519088745117,2474.88
2474979860,41.6063524,-86.3565114,249.58999633789062,24.955224990844727,22.625225067138672,2474.98
