TimeUS,Instance,Volt,VoltR,Curr,CurrTot,EnrgTot,Temp,Res,RemPct,t_s
394082790,0,44.9375,45.64695358276367,32.6875,5843.77197265625,259.5,27.1,0.021704135462641716,60,394.083
394082850,1,44.90625,45.68436050415039,35.5,5731.17529296875,254.5,25.1,0.021918587386608124,61,394.083
394182809,0,44.9375,45.6467399597168,32.6875,5843.77197265625,259.5,27.1,0.02169758826494217,60,394.183
394182859,1,44.90625,45.68474197387695,35.5,5770.583984375,256.25,25.1,0.021929332986474037,61,394.183
394282803,0,44.9375,45.64656448364258,32.6875,5843.77197265625,259.5,27.1,0.02169216424226761,60,394.283
394282819,1,44.90625,45.68505859375,35.5,5770.583984375,256.25,25.1,0.021938268095254898,61,394.283
394382821,0,44.9375,45.64641571044922,32.6875,5843.77197265625,259.5,27.1,0.021687667816877365,60,394.383
394382837,1,44.8125,45.637428283691406,37.5,5770.583984375,256.25,25.1,0.021998059004545212,61,394.383
394482785,0,44.9375,45.64629364013672,32.6875,5843.77197265625,259.5,27.1,0.021683936938643456,60,394.483
394482801,1,44.8125,45.6392936706543,37.5,5770.583984375,256.25,25.1,0.02204781025648117,61,394.483
394582786,0,44.9375,45.64619064331055,32.6875,5843.77197265625,259.5,27.1,0.021680835634469986,60,394.583
394582806,1,44.8125,45.640846252441406,37.5,5770.583984375,256.25,25.1,0.022089216858148575,61,394.583
394682822,0,44.9375,45.6461067199707,32.6875,5877.55126953125,261.0,27.1,0.02167825773358345,60,394.683
394682838,1,44.8125,45.64213943481445,37.5,5770.583984375,256.25,25.1,0.022123686969280243,61,394.683
394782796,0,44.9375,45.64603805541992,32.6875,5877.55126953125,261.0,27.1,0.021676115691661835,60,394.783
394782812,1,44.8125,45.64321517944336,37.5,5770.583984375,256.25,25.1,0.022152390331029892,61,394.783
394882795,0,44.78125,45.670692443847656,41.09375,5877.55126953125,261.0,27.1,0.021644258871674538,60,394.883
394882811,1,44.8125,45.64411163330078,37.5,5770.583984375,256.25,25.1,0.022176291793584824,61,394.883
394982727,0,44.78125,45.669612884521484,41.09375,5877.55126953125,261.0,27.1,0.0216179508715868,60,394.983
394982781,1,44.8125,45.644859313964844,37.5,5770.583984375,256.25,25.1,0.022196197882294655,61,394.983
395082837,0,44.78125,45.66872024536133,41.09375,5877.55126953125,261.0,27.1,0.021596193313598633,60,395.083
395082854,1,44.8125,45.64548110961914,37.5,5770.583984375,256.25,25.1,0.022212781012058258,61,395.083
395182838,0,44.78125,45.66797637939453,41.09375,5877.55126953125,261.0,27.1,0.02157817780971527,60,395.183
395182914,1,44.8125,45.64599609375,37.5,5764.95458984375,256.0,25.1,0.022226598113775253,61,395.183
395282792,0,44.78125,45.66736602783203,41.09375,5877.55126953125,261.0,27.1,0.021563243120908737,60,395.283
395282849,1,44.8125,45.64643096923828,37.5,5764.95458984375,256.0,25.1,0.0222381092607975,61,395.283
395382769,0,44.78125,45.66685485839844,41.09375,5877.55126953125,261.0,27.1,0.021550852805376053,60,395.383
395382785,1,44.8125,45.682350158691406,39.1875,5764.95458984375,256.0,25.1,0.022197118028998375,61,395.383
395482849,0,44.78125,45.66643142700195,41.09375,5877.55126953125,261.0,27.1,0.0215405635535717,60,395.483
395482865,1,44.8125,45.68101501464844,39.1875,5764.95458984375,256.0,25.1,0.022163046523928642,61,395.483
395582788,0,44.78125,45.666080474853516,41.09375,5877.55126953125,261.0,27.1,0.02153201960027218,60,395.583
395582805,1,44.8125,45.67990493774414,39.1875,5764.95458984375,256.0,25.1,0.02213471382856369,61,395.583
395682781,0,44.78125,45.66579055786133,41.09375,5860.66162109375,260.25,27.1,0.02152491919696331,60,395.683
395682799,1,44.8125,45.67898178100586,39.1875,5764.95458984375,256.0,25.1,0.02211114577949047,61,395.683
395782802,0,44.78125,45.66554641723633,41.09375,5860.66162109375,260.25,27.1,0.021519014611840248,60,395.783
395782830,1,44.8125,45.6782112121582,39.1875,5764.95458984375,256.0,25.1,0.022091537714004517,61,395.783
395882801,0,44.78125,45.637977600097656,39.8125,5860.66162109375,260.25,27.1,0.021519014611840248,60,395.883
395882819,1,44.8125,45.677574157714844,39.1875,5764.95458984375,256.0,25.1,0.022075222805142403,61,395.883
395982815,0,44.78125,45.637977600097656,39.8125,5860.66162109375,260.25,27.1,0.021519014611840248,60,395.983
395982832,1,44.8125,45.677040100097656,39.1875,5764.95458984375,256.0,25.1,0.02206164412200451,61,395.983
396082794,0,44.78125,45.637977600097656,39.8125,5860.66162109375,260.25,27.1,0.021519014611840248,60,396.083
396082811,1,44.8125,45.676597595214844,39.1875,5764.95458984375,256.0,25.1,0.022050337865948677,61,396.083
396182812,0,44.78125,45.637977600097656,39.8125,5860.66162109375,260.25,27.1,0.021519014611840248,60,396.183
396182830,1,44.8125,45.67622756958008,39.1875,5764.95458984375,256.0,25.1,0.022040925920009613,61,396.183
396282837,0,44.78125,45.637977600097656,39.8125,5860.66162109375,260.25,27.1,0.021519014611840248,60,396.283
396282854,1,44.8125,45.67592239379883,39.1875,5776.21484375,256.5,25.1,0.02203308790922165,61,396.283
396382769,0,44.78125,45.637977600097656,39.8125,5860.66162109375,260.25,27.1,0.021519014611840248,60,396.383
396382787,1,44.8125,45.67566680908203,39.1875,5776.21484375,256.5,25.1,0.022026559337973595,61,396.383
396482783,0,44.78125,45.637977600097656,39.8125,5860.66162109375,260.25,27.1,0.021519014611840248,60,396.483
396482800,1,44.78125,45.660858154296875,39.90625,5776.21484375,256.5,26.1,0.02204190380871296,61,396.483
396582789,0,44.78125,45.637977600097656,39.8125,5860.66162109375,260.25,27.1,0.021519014611840248,60,396.583
396582834,1,44.78125,45.66136932373047,39.90625,5776.21484375,256.5,26.1,0.022054675966501236,61,396.583
396682774,0,44.78125,45.637977600097656,39.8125,5871.92138671875,260.75,27.1,0.021519014611840248,60,396.683
396682853,1,44.78125,45.66179275512695,39.90625,5776.21484375,256.5,26.1,0.022065307945013046,61,396.683
396782896,0,44.78125,45.637977600097656,39.8125,5871.92138671875,260.75,27.1,0.021519014611840248,60,396.783
396782912,1,44.78125,45.662147521972656,39.90625,5776.21484375,256.5,26.1,0.022074159234762192,61,396.783
396882815,0,44.78125,45.637977600097656,39.8125,5871.92138671875,260.75,27.1,0.021519014611840248,60,396.883
396882832,1,44.78125,45.66244125366211,39.90625,5776.21484375,256.5,26.1,0.022081531584262848,61,396.883
396982804,0,44.78125,45.637977600097656,39.8125,5871.92138671875,260.75,27.1,0.021519014611840248,60,396.983
396982820,1,44.78125,45.66268539428711,39.90625,5776.21484375,256.5,26.1,0.022087672725319862,61,396.983
397082830,0,44.78125,45.637977600097656,39.8125,5871.92138671875,260.75,27.1,0.021519014611840248,60,397.083
397082846,1,44.78125,45.66289138793945,39.90625,5776.21484375,256.5,26.1,0.0220927894115448,61,397.083
397182794,0,44.78125,45.637977600097656,39.8125,5871.92138671875,260.75,27.1,0.021519014611840248,60,397.183
397182810,1,44.78125,45.66305923461914,39.90625,5776.21484375,256.5,26.1,0.02209705486893654,61,397.183
397282770,0,44.78125,45.637977600097656,39.8125,5871.92138671875,260.75,27.1,0.021519014611840248,60,397.283
397282788,1,44.78125,45.663204193115234,39.90625,5770.583984375,256.25,26.1,0.02210061065852642,61,397.283
397382788,0,44.78125,45.637977600097656,39.8125,5871.92138671875,260.75,27.1,0.021519014611840248,60,397.383
397382840,1,44.78125,45.66332244873047,39.90625,5770.583984375,256.25,26.1,0.022103574126958847,61,397.383
397482798,0,44.78125,45.637977600097656,39.8125,5871.92138671875,260.75,27.1,0.021519014611840248,60,397.483
397482814,1,44.78125,45.66341781616211,39.90625,5770.583984375,256.25,26.1,0.022106047719717026,61,397.483
397582765,0,44.78125,45.637977600097656,39.8125,5871.92138671875,260.75,27.1,0.021519014611840248,60,397.583
397582781,1,44.78125,45.66350173950195,39.90625,5770.583984375,256.25,26.1,0.022108109667897224,61,397.583
397682844,0,44.78125,45.637977600097656,39.8125,5871.92138671875,260.75,27.1,0.021519014611840248,60,397.683
397682960,1,44.78125,45.663570404052734,39.90625,5770.583984375,256.25,26.1,0.022109828889369965,61,397.683
397782921,0,44.78125,45.637977600097656,39.8125,5871.92138671875,260.75,27.1,0.021519014611840248,60,397.783
397782937,1,44.78125,45.66362762451172,39.90625,5770.583984375,256.25,26.1,0.022111259400844574,61,397.783
397882781,0,44.78125,45.637977600097656,39.8125,5871.92138671875,260.75,27.1,0.021519014611840248,60,397.883
397882797,1,44.78125,45.663673400878906,39.90625,5770.583984375,256.25,26.1,0.022112451493740082,61,397.883
397982766,0,44.875,45.648094177246094,35.90625,5871.92138671875,260.75,27.1,0.021530892699956894,60,397.983
397982785,1,44.78125,45.66371536254883,39.90625,5770.583984375,256.25,26.1,0.02211344987154007,61,397.983
398082788,0,44.875,45.6484489440918,35.90625,5871.92138671875,260.75,27.1,0.02154073677957058,60,398.083
398082808,1,44.78125,45.66374969482422,39.90625,5770.583984375,256.25,26.1,0.022114280611276627,61,398.083
398182815,0,44.875,45.648738861083984,35.90625,5871.92138671875,260.75,27.1,0.021548904478549957,60,398.183
398182836,1,44.78125,45.66377639770508,39.90625,5770.583984375,256.25,26.1,0.02211497724056244,61,398.183
398282846,0,44.875,45.648983001708984,35.90625,5871.92138671875,260.75,27.1,0.021555684506893158,60,398.283
398282862,1,44.78125,45.66379928588867,39.90625,5781.84423828125,256.75,26.1,0.02211555652320385,61,398.283
398382784,0,44.875,45.64918518066406,35.90625,5871.92138671875,260.75,27.1,0.02156131900846958,60,398.383
398382805,1,44.78125,45.663818359375,39.90625,5781.84423828125,256.75,26.1,0.0221160389482975,61,398.383
398482785,0,44.875,45.64935302734375,35.90625,5871.92138671875,260.75,27.1,0.021566001698374748,60,398.483
398482801,1,44.875,45.65775680541992,35.40625,5781.84423828125,256.75,26.1,0.02210785634815693,61,398.483
398582793,0,44.875,45.64949417114258,35.90625,5871.92138671875,260.75,27.1,0.02156989462673664,60,398.583
398582809,1,44.875,45.65751647949219,35.40625,5781.84423828125,256.75,26.1,0.02210107631981373,61,398.583
398682817,0,44.875,45.64960861206055,35.90625,5871.92138671875,260.75,27.1,0.021573133766651154,60,398.683
398682833,1,44.875,45.657318115234375,35.40625,5781.84423828125,256.75,26.1,0.02209545485675335,61,398.683
398782806,0,44.875,45.64970779418945,35.90625,5905.70068359375,262.25,27.1,0.02157582715153694,60,398.783
398782822,1,44.875,45.65715026855469,35.40625,5781.84423828125,256.75,26.1,0.022090785205364227,61,398.783
398882824,0,44.875,45.64978790283203,35.90625,5905.70068359375,262.25,27.1,0.021578067913651466,60,398.883
398882855,1,44.875,45.657012939453125,35.40625,5781.84423828125,256.75,26.1,0.02208690531551838,61,398.883
398982801,0,44.84375,45.662960052490234,38.0,5905.70068359375,262.25,27.1,0.021558158099651337,60,398.983
398982817,1,44.875,45.656898498535156,35.40625,5781.84423828125,256.75,26.1,0.02208368107676506,61,398.983
399082784,0,44.84375,45.662330627441406,38.0,5905.70068359375,262.25,27.1,0.021541599184274673,60,399.083
399082799,1,44.875,45.65680694580078,35.40625,5781.84423828125,256.75,26.1,0.022080998867750168,61,399.083
399182795,0,44.84375,45.661808013916016,38.0,5905.70068359375,262.25,27.1,0.02152782306075096,60,399.183
399182812,1,44.875,45.6567268371582,35.40625,5781.84423828125,256.75,26.1,0.02207876928150654,61,399.183
399282790,0,44.84375,45.661373138427734,38.0,5905.70068359375,262.25,27.1,0.021516358479857445,60,399.283
399282807,1,44.875,45.65666198730469,35.40625,5781.84423828125,256.75,26.1,0.022076910361647606,61,399.283
399382797,0,44.84375,45.6610107421875,38.0,5905.70068359375,262.25,27.1,0.021506818011403084,60,399.383
399382849,1,44.875,45.6566047668457,35.40625,5804.36328125,257.75,26.1,0.022075362503528595,61,399.383
399482786,0,44.84375,45.66070556640625,38.0,5905.70068359375,262.25,27.1,0.021498875692486763,60,399.483
399482802,1,44.875,45.656558990478516,35.40625,5804.36328125,257.75,26.1,0.022074071690440178,61,399.483
399582785,0,44.84375,45.660457611083984,38.0,5905.70068359375,262.25,27.1,0.021492263302206993,60,399.583
399582801,1,44.78125,45.69703674316406,41.59375,5804.36328125,257.75,26.1,0.022017410025000572,61,399.583
399682804,0,44.84375,45.660247802734375,38.0,5905.70068359375,262.25,27.1,0.021486757323145866,60,399.683
399682868,1,44.78125,45.69508743286133,41.59375,5804.36328125,257.75,26.1,0.02197054773569107,61,399.683
399782827,0,44.84375,45.660072326660156,38.0,5916.9599609375,262.75,27.1,0.02148217335343361,60,399.783
399782878,1,44.78125,45.69347381591797,41.59375,5804.36328125,257.75,26.1,0.021931741386651993,61,399.783
399882786,0,44.84375,45.65992736816406,38.0,5916.9599609375,262.75,27.1,0.021478358656167984,60,399.883
399882804,1,44.78125,45.692134857177734,41.59375,5804.36328125,257.75,26.1,0.021899573504924774,61,399.883
399982800,0,44.75,45.65428924560547,42.09375,5916.9599609375,262.75,27.1,0.02148272655904293,60,399.983
399982816,1,44.78125,45.69102478027344,41.59375,5804.36328125,257.75,26.1,0.021872885525226593,61,399.983
400082792,0,44.75,45.654441833496094,42.09375,5916.9599609375,262.75,27.1,0.021486347541213036,60,400.083
400082809,1,44.78125,45.69010543823242,41.59375,5804.36328125,257.75,26.1,0.02185072936117649,61,400.083
400182852,0,44.75,45.65456771850586,42.09375,5916.9599609375,262.75,27.1,0.021489355713129044,60,400.183
400182868,1,44.78125,45.68933868408203,41.59375,5804.36328125,257.75,26.1,0.02183232083916664,61,400.183
400282780,0,44.75,45.6546745300293,42.09375,5916.9599609375,262.75,27.1,0.021491853520274162,60,400.283
400282796,1,44.78125,45.68870162963867,41.59375,5804.36328125,257.75,26.1,0.02181701920926571,61,400.283
400382796,0,44.75,45.65475845336914,42.09375,5916.9599609375,262.75,27.1,0.021493932232260704,60,400.383
400382812,1,44.78125,45.68817138671875,41.59375,5804.36328125,257.75,26.1,0.021804293617606163,61,400.383
400482821,0,44.75,45.65483474731445,42.09375,5916.9599609375,262.75,27.1,0.02149566449224949,60,400.483
400482837,1,44.78125,45.6877326965332,41.59375,5804.36328125,257.75,26.1,0.021793710067868233,61,400.483
400582772,0,44.75,45.6548957824707,42.09375,5916.9599609375,262.75,27.1,0.021497108042240143,60,400.583
400582789,1,44.8125,45.67508316040039,39.59375,5804.36328125,257.75,26.1,0.021785885095596313,61,400.583
400682827,0,44.75,45.654945373535156,42.09375,5916.9599609375,262.75,27.1,0.021498311311006546,60,400.683
400682845,1,44.8125,45.674827575683594,39.59375,5804.36328125,257.75,26.1,0.021779373288154602,61,400.683
400782804,0,44.75,45.65498733520508,42.09375,5922.59033203125,263.0,27.1,0.021499313414096832,60,400.783
400782820,1,44.8125,45.67461395263672,39.59375,5804.36328125,257.75,26.1,0.02177395299077034,61,400.783
400882749,0,44.75,45.65502166748047,42.09375,5922.59033203125,263.0,27.1,0.021500151604413986,60,400.883
400882835,1,44.8125,45.674434661865234,39.59375,5804.36328125,257.75,26.1,0.021769439801573753,61,400.883
400982786,0,44.78125,45.62217330932617,39.1875,5922.59033203125,263.0,27.1,0.021458985283970833,60,400.983
400982838,1,44.8125,45.674285888671875,39.59375,5804.36328125,257.75,26.1,0.021765677258372307,61,400.983
401082784,0,44.78125,45.62083435058594,39.1875,5922.59033203125,263.0,27.1,0.021424775943160057,60,401.083
401082802,1,44.8125,45.67416000366211,39.59375,5804.36328125,257.75,26.1,0.02176254242658615,61,401.083
401182769,0,44.78125,45.619720458984375,39.1875,5922.59033203125,263.0,27.1,0.02139633521437645,60,401.183
401182786,1,44.8125,45.67405700683594,39.59375,5804.36328125,257.75,26.1,0.02175993099808693,61,401.183
401282771,0,44.78125,45.61879348754883,39.1875,5922.59033203125,263.0,27.1,0.021372679620981216,60,401.283
401282807,1,44.8125,45.67396926879883,39.59375,5804.36328125,257.75,26.1,0.021757755428552628,61,401.283
401382827,0,44.78125,45.618019104003906,39.1875,5922.59033203125,263.0,27.1,0.021352998912334442,60,401.383
401382903,1,44.8125,45.67390060424805,39.59375,5826.88232421875,258.75,26.1,0.021755943074822426,61,401.383
401482757,0,44.78125,45.61737823486328,39.1875,5922.59033203125,263.0,27.1,0.021336622536182404,60,401.483
401482773,1,44.8125,45.6738395690918,39.59375,5826.88232421875,258.75,26.1,0.02175443433225155,61,401.483
401582793,0,44.78125,45.616844177246094,39.1875,5922.59033203125,263.0,27.1,0.02132299169898033,60,401.583
401582808,1,44.78125,45.66105651855469,40.40625,5826.88232421875,258.75,26.1,0.021773993968963623,61,401.583
401682834,0,44.78125,45.61640167236328,39.1875,5922.59033203125,263.0,27.1,0.021311640739440918,60,401.683
401682850,1,44.78125,45.661712646484375,40.40625,5826.88232421875,258.75,26.1,0.021790282800793648,61,401.683
401782726,0,44.78125,45.61602783203125,39.1875,5933.84912109375,263.5,27.1,0.02130218967795372,60,401.783
401782780,1,44.78125,45.662261962890625,40.40625,5826.88232421875,258.75,26.1,0.021803850308060646,61,401.783
401882803,0,44.78125,45.61572265625,39.1875,5933.84912109375,263.5,27.1,0.02129432000219822,60,401.883
401882818,1,44.78125,45.6627197265625,40.40625,5826.88232421875,258.75,26.1,0.02181515283882618,61,401.883
401982770,0,44.78125,45.61546325683594,39.1875,5933.84912109375,263.5,27.1,0.021287763491272926,60,401.983
401982786,1,44.78125,45.6630973815918,40.40625,5826.88232421875,258.75,26.1,0.021824568510055542,61,401.983
402082769,0,44.78125,45.61524963378906,39.1875,5933.84912109375,263.5,27.1,0.021282300353050232,60,402.083
402082785,1,44.78125,45.66341781616211,40.40625,5826.88232421875,258.75,26.1,0.021832413971424103,61,402.083
402182767,0,44.78125,45.61507034301758,39.1875,5933.84912109375,263.5,27.1,0.02127774991095066,60,402.183
402182784,1,44.78125,45.66368103027344,40.40625,5826.88232421875,258.75,26.1,0.021838953718543053,61,402.183
402282780,0,44.78125,45.61492156982422,39.1875,5933.84912109375,263.5,27.1,0.021273955702781677,60,402.283
402282796,1,44.78125,45.66389846801758,40.40625,5826.88232421875,258.75,26.1,0.021844400092959404,61,402.283
402382707,0,44.78125,45.61479949951172,39.1875,5933.84912109375,263.5,27.1,0.021270794793963432,60,402.383
402382723,1,44.78125,45.664085388183594,40.40625,5826.88232421875,258.75,26.1,0.02184894122183323,61,402.383
402482824,0,44.78125,45.61469650268555,39.1875,5933.84912109375,263.5,27.1,0.02126816101372242,60,402.483
402482841,1,44.78125,45.66423797607422,40.40625,5821.2529296875,258.5,26.1,0.021852726116776466,61,402.483
402582814,0,44.78125,45.61460876464844,39.1875,5933.84912109375,263.5,27.1,0.021265963092446327,60,402.583
402582858,1,44.78125,45.664363861083984,40.40625,5821.2529296875,258.5,26.1,0.021855879575014114,61,402.583
402682772,0,44.78125,45.61453628540039,39.1875,5933.84912109375,263.5,27.1,0.021264132112264633,60,402.683
402682788,1,44.6875,45.66431427001953,44.6875,5821.2529296875,258.5,26.1,0.02185874991118908,60,402.683
402782689,0,44.78125,45.614479064941406,39.1875,5933.84912109375,263.5,27.1,0.021262604743242264,60,402.783
402782798,1,44.6875,45.66442108154297,44.6875,5821.2529296875,258.5,26.1,0.021861128509044647,60,402.783
402882801,0,44.78125,45.61442947387695,39.1875,5933.84912109375,263.5,27.1,0.02126132883131504,60,402.883
402882817,1,44.6875,45.66450881958008,44.6875,5821.2529296875,258.5,26.1,0.021863101050257683,60,402.883
402982764,0,44.78125,45.61438751220703,39.1875,5933.84912109375,263.5,27.1,0.02126026712357998,60,402.983
402982841,1,44.6875,45.664581298828125,44.6875,5821.2529296875,258.5,26.1,0.021864740177989006,60,402.983
403082850,0,44.6875,45.63626480102539,44.6875,5933.84912109375,263.5,27.1,0.021231122314929962,60,403.083
403082884,1,44.6875,45.664642333984375,44.6875,5821.2529296875,258.5,26.1,0.021866101771593094,60,403.083
403182788,0,44.6875,45.635189056396484,44.6875,5933.84912109375,263.5,27.1,0.02120700664818287,60,403.183
403182804,1,44.6875,45.66469192504883,44.6875,5821.2529296875,258.5,26.1,0.021867232397198677,60,403.183
403282782,0,44.6875,45.63429641723633,44.6875,5933.84912109375,263.5,27.1,0.021187029778957367,60,403.283
403282798,1,44.6875,45.66473388671875,44.6875,5821.2529296875,258.5,26.1,0.02186817303299904,60,403.283
403382774,0,44.6875,45.6335563659668,44.6875,5933.84912109375,263.5,27.1,0.021170465275645256,60,403.383
403382793,1,44.6875,45.66476821899414,44.6875,5821.2529296875,258.5,26.1,0.021868959069252014,60,403.383
403482773,0,44.6875,45.63294219970703,44.6875,5933.84912109375,263.5,27.1,0.02115671895444393,60,403.483
403482789,1,44.6875,45.664798736572266,44.6875,5832.51171875,259.0,26.1,0.021869612857699394,60,403.483
403582784,0,44.6875,45.63243103027344,44.6875,5933.84912109375,263.5,27.1,0.021145302802324295,60,403.583
403582812,1,44.6875,45.66482162475586,44.6875,5832.51171875,259.0,26.1,0.02187015861272812,60,403.583
403682776,0,44.6875,45.63200759887695,44.6875,5933.84912109375,263.5,27.1,0.02113582007586956,60,403.683
403682798,1,44.75,45.64997863769531,41.1875,5832.51171875,259.0,26.1,0.021850770339369774,60,403.683
403782795,0,44.6875,45.63165283203125,44.6875,5933.84912109375,263.5,27.1,0.021127935498952866,60,403.783
403782811,1,44.75,45.649314880371094,41.1875,5832.51171875,259.0,26.1,0.02183467335999012,60,403.783
403882770,0,44.6875,45.63136291503906,44.6875,5950.73876953125,264.25,27.1,0.021121378988027573,60,403.883
403882790,1,44.75,45.648765563964844,41.1875,5832.51171875,259.0,26.1,0.02182129956781864,60,403.883
403982792,0,44.6875,45.63111877441406,44.6875,5950.73876953125,264.25,27.1,0.021115925163030624,60,403.983
403982808,1,44.75,45.64830780029297,41.1875,5832.51171875,259.0,26.1,0.02181018516421318,60,403.983
404082823,0,44.71875,45.60442352294922,42.0,5950.73876953125,264.25,27.1,0.02108742669224739,60,404.083
404082845,1,44.75,45.647926330566406,41.1875,5832.51171875,259.0,26.1,0.021800940856337547,60,404.083
404182775,0,44.71875,45.60342788696289,42.0,5950.73876953125,264.25,27.1,0.021063733845949173,60,404.183
404182793,1,44.75,45.64760971069336,41.1875,5832.51171875,259.0,26.1,0.021793248131871223,60,404.183
404282796,0,44.71875,45.60260009765625,42.0,5950.73876953125,264.25,27.1,0.02104402519762516,60,404.283
404282817,1,44.75,45.64734649658203,41.1875,5832.51171875,259.0,26.1,0.021786846220493317,60,404.283
404382740,0,44.71875,45.60190963745117,42.0,5950.73876953125,264.25,27.1,0.02102762460708618,60,404.383
404382803,1,44.75,45.647125244140625,41.1875,5832.51171875,259.0,26.1,0.021781515330076218,60,404.383
404482820,0,44.71875,45.60133743286133,42.0,5950.73876953125,264.25,27.1,0.02101397141814232,60,404.483
404482844,1,44.75,45.646942138671875,41.1875,5855.03173828125,260.0,26.1,0.0217770766466856,60,404.483
404582796,0,44.71875,45.600860595703125,42.0,5950.73876953125,264.25,27.1,0.021002603694796562,60,404.583
404582814,1,44.75,45.64678955078125,41.1875,5855.03173828125,260.0,26.1,0.021773379296064377,60,404.583
404682767,0,44.71875,45.600460052490234,42.0,5950.73876953125,264.25,27.1,0.02099313586950302,60,404.683
404682784,1,44.75,45.646663665771484,41.1875,5855.03173828125,260.0,26.1,0.0217702966183424,60,404.683
404782791,0,44.71875,45.60013198852539,42.0,5950.73876953125,264.25,27.1,0.020985251292586327,60,404.783
404782807,1,44.75,45.64655685424805,41.1875,5855.03173828125,260.0,26.1,0.02176772803068161,60,404.783
404882771,0,44.71875,45.599853515625,42.0,5961.9990234375,264.75,27.1,0.020978683605790138,60,404.883
404882788,1,44.75,45.64646911621094,41.1875,5855.03173828125,260.0,26.1,0.021765585988759995,60,404.883
404982802,0,44.71875,45.59962463378906,42.0,5961.9990234375,264.75,27.1,0.020973213016986847,60,404.983
404982818,1,44.75,45.64639663696289,41.1875,5855.03173828125,260.0,26.1,0.021763799712061882,60,404.983
405082766,0,44.875,45.60247802734375,34.6875,5961.9990234375,264.75,27.1,0.020972389727830887,60,405.083
405082783,1,44.75,45.64633560180664,41.1875,5855.03173828125,260.0,26.1,0.021762307733297348,60,405.083
405182779,0,44.875,45.602455139160156,34.6875,5961.9990234375,264.75,27.1,0.02097170613706112,60,405.183
405182796,1,44.75,45.64628219604492,41.1875,5855.03173828125,260.0,26.1,0.02176106534898281,60,405.183
405282762,0,44.875,45.60243606567383,34.6875,5961.9990234375,264.75,27.1,0.020971138030290604,60,405.283
405282779,1,44.75,45.646240234375,41.1875,5855.03173828125,260.0,26.1,0.02176002413034439,60,405.283
405382780,0,44.875,45.602420806884766,34.6875,5961.9990234375,264.75,27.1,0.020970666781067848,60,405.383
405382800,1,44.75,45.64620590209961,41.1875,5855.03173828125,260.0,26.1,0.02175915613770485,60,405.383
405482743,0,44.875,45.6024055480957,34.6875,5961.9990234375,264.75,27.1,0.02097027748823166,60,405.483
405482805,1,44.75,45.646175384521484,41.1875,5855.03173828125,260.0,26.1,0.0217584315687418,60,405.483
405582735,0,44.875,45.602394104003906,34.6875,5961.9990234375,264.75,27.1,0.020969953387975693,60,405.583
405582804,1,44.75,45.646148681640625,41.1875,5855.03173828125,260.0,26.1,0.02175782434642315,60,405.583
405682771,0,44.875,45.602386474609375,34.6875,5961.9990234375,264.75,27.1,0.020969683304429054,60,405.683
405682788,1,44.78125,45.64466857910156,39.6875,5855.03173828125,260.0,26.1,0.02175544574856758,60,405.683
405782761,0,44.875,45.602378845214844,34.6875,5961.9990234375,264.75,27.1,0.020969459787011147,60,405.783
405782777,1,44.78125,45.64459228515625,39.6875,5855.03173828125,260.0,26.1,0.021753469482064247,60,405.783
405882785,0,44.875,45.60237121582031,34.6875,5961.9990234375,264.75,27.1,0.020969273522496223,60,405.883
405882802,1,44.78125,45.644527435302734,39.6875,5855.03173828125,260.0,26.1,0.021751824766397476,60,405.883
405982794,0,44.875,45.60236740112305,34.6875,5990.1484375,266.0,27.1,0.020969118922948837,60,405.983
405982810,1,44.78125,45.64447021484375,39.6875,5855.03173828125,260.0,26.1,0.02175045572221279,60,405.983
406082835,0,44.875,45.60236358642578,34.6875,5990.1484375,266.0,27.1,0.02096899040043354,60,406.083
406082907,1,44.78125,45.64442443847656,39.6875,5855.03173828125,260.0,26.1,0.021749313920736313,60,406.083
406182781,0,44.78125,45.62716293334961,40.40625,5990.1484375,266.0,27.1,0.020935198292136192,59,406.183
406182799,1,44.78125,45.644386291503906,39.6875,5855.03173828125,260.0,26.1,0.021748362109065056,60,406.183
406282786,0,44.78125,45.626033782958984,40.40625,5990.1484375,266.0,27.1,0.020907210186123848,59,406.283
406282802,1,44.78125,45.64435577392578,39.6875,5855.03173828125,260.0,26.1,0.021747568622231483,60,406.283
406382790,0,44.78125,45.62509536743164,40.40625,5990.1484375,266.0,27.1,0.02088400349020958,59,406.383
406382806,1,44.78125,45.64432907104492,39.6875,5855.03173828125,260.0,26.1,0.021746907383203506,60,406.383
406482773,0,44.78125,45.62431716918945,40.40625,5990.1484375,266.0,27.1,0.02086474560201168,59,406.483
406482789,1,44.78125,45.644309997558594,39.6875,5871.92138671875,260.75,26.1,0.021746354177594185,60,406.483
406582772,0,44.78125,45.6236686706543,40.40625,5990.1484375,266.0,27.1,0.020848754793405533,59,406.583
406582788,1,44.78125,45.644290924072266,39.6875,5871.92138671875,260.75,26.1,0.021745892241597176,60,406.583
406682774,0,44.78125,45.62313461303711,40.40625,5990.1484375,266.0,27.1,0.02083546668291092,59,406.683
406682790,1,44.78125,45.6442756652832,39.6875,5871.92138671875,260.75,26.1,0.021745506674051285,60,406.683
406782808,0,44.78125,45.62268829345703,40.40625,5990.1484375,266.0,27.1,0.02082442305982113,59,406.783
406782837,1,44.84375,45.64139175415039,36.6875,5871.92138671875,260.75,26.1,0.02174149639904499,60,406.783
