TimeUS,I,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOX,MOY,MOZ,Health,S,t_s
59382838,1,-94,211,448,98,121,-96,0,0,0,1,59382835,59.383
59382838,2,-239,267,317,0,0,0,0,0,0,1,59382830,59.383
59482864,0,-92,258,451,7,3,-176,0,0,0,1,59482863,59.483
59482864,1,-94,208,443,98,121,-96,0,0,0,1,59482858,59.483
59482864,2,-250,255,344,0,0,0,0,0,0,1,59482856,59.483
59582895,0,-95,259,454,7,3,-176,0,0,0,1,59582894,59.583
59582895,1,-90,209,447,98,121,-96,0,0,0,1,59582892,59.583
59582895,2,-268,238,369,0,0,0,0,0,0,1,59582889,59.583
59682838,0,-88,259,454,7,3,-176,0,0,0,1,59682836,59.683
59682838,1,-87,217,453,98,121,-96,0,0,0,1,59682835,59.683
59682838,2,-266,252,340,0,0,0,0,0,0,1,59682833,59.683
59782877,0,-87,258,454,7,3,-176,0,0,0,1,59782875,59.783
59782877,1,-92,216,447,98,121,-96,0,0,0,1,59782874,59.783
59782877,2,-250,257,353,0,0,0,0,0,0,1,59782872,59.783
59882790,0,-89,265,460,7,3,-176,0,0,0,1,59882789,59.883
59882790,1,-92,214,452,98,121,-96,0,0,0,1,59882787,59.883
59882790,2,-239,261,331,0,0,0,0,0,0,1,59882785,59.883
59982824,0,-89,263,451,7,3,-176,0,0,0,1,59982822,59.983
59982824,1,-94,211,447,98,121,-96,0,0,0,1,59982821,59.983
59982824,2,-213,280,334,0,0,0,0,0,0,1,59982819,59.983
60082829,0,-91,259,448,7,3,-176,0,0,0,1,60082828,60.083
60082829,1,-91,214,442,98,121,-96,0,0,0,1,60082826,60.083
60082829,2,-259,244,370,0,0,0,0,0,0,1,60082825,60.083
60182802,0,-87,259,450,7,3,-176,0,0,0,1,60182800,60.183
60182802,1,-89,209,444,98,121,-96,0,0,0,1,60182798,60.183
60182802,2,-254,258,413,0,0,0,0,0,0,1,60182797,60.183
60282825,0,-89,262,460,7,3,-176,0,0,0,1,60282824,60.283
60282825,1,-99,208,442,98,121,-96,0,0,0,1,60282822,60.283
60282825,2,-209,240,344,0,0,0,0,0,0,1,60282821,60.283
60382843,0,-94,263,452,7,3,-176,0,0,0,1,60382841,60.383
60382843,1,-90,210,448,98,121,-96,0,0,0,1,60382840,60.383
60382843,2,-201,249,359,0,0,0,0,0,0,1,60382838,60.383
60482858,0,-88,255,452,7,3,-176,0,0,0,1,60482857,60.483
60482858,1,-90,212,447,98,121,-96,0,0,0,1,60482855,60.483
60482858,2,-238,255,367,0,0,0,0,0,0,1,60482853,60.483
60582894,0,-86,264,456,7,3,-176,0,0,0,1,60582892,60.583
60582894,1,-94,213,449,98,121,-96,0,0,0,1,60582891,60.583
60582894,2,-281,356,353,0,0,0,0,0,0,1,60582889,60.583
60682919,0,-91,256,457,7,3,-176,0,0,0,1,60682917,60.683
60682919,1,-89,210,449,98,121,-96,0,0,0,1,60682915,60.683
60682919,2,-297,430,335,0,0,0,0,0,0,1,60682914,60.683
60782818,0,-93,255,457,7,3,-176,0,0,0,1,60782816,60.783
60782818,1,-95,216,444,98,121,-96,0,0,0,1,60782813,60.783
60782818,2,-357,433,375,0,0,0,0,0,0,1,60782811,60.783
60882802,0,-90,260,459,7,3,-176,0,0,0,1,60882800,60.883
60882802,1,-97,216,446,98,121,-96,0,0,0,1,60882798,60.883
60882802,2,-376,610,393,0,0,0,0,0,0,1,60882797,60.883
60982850,0,-87,258,450,7,3,-176,0,0,0,1,60982848,60.983
60982850,1,-91,214,445,98,121,-96,0,0,0,1,60982847,60.983
60982850,2,-306,487,345,0,0,0,0,0,0,1,60982845,60.983
61082947,0,-90,258,452,7,3,-176,0,0,0,1,61082945,61.083
61082947,1,-91,217,451,98,121,-96,0,0,0,1,61082905,61.083
61082947,2,-294,452,325,0,0,0,0,0,0,1,61082903,61.083
61182892,0,-82,253,457,7,3,-176,0,0,0,1,61182887,61.183
61182892,1,-94,217,446,98,121,-96,0,0,0,1,61182885,61.183
61182892,2,-299,453,364,0,0,0,0,0,0,1,61182827,61.183
61282827,0,-83,257,457,7,3,-176,0,0,0,1,61282825,61.283
61282827,1,-92,216,450,98,121,-96,0,0,0,1,61282824,61.283
61282827,2,-278,446,373,0,0,0,0,0,0,1,61282822,61.283
61382892,0,-82,252,454,7,3,-176,0,0,0,1,61382891,61.383
61382892,1,-91,209,447,98,121,-96,0,0,0,1,61382889,61.383
61382892,2,-285,417,349,0,0,0,0,0,0,1,61382888,61.383
61482829,0,-85,258,456,7,3,-176,0,0,0,1,61482828,61.483
61482829,1,-92,212,448,98,121,-96,0,0,0,1,61482826,61.483
61482829,2,-299,439,404,0,0,0,0,0,0,1,61482824,61.483
61582859,0,-88,257,455,7,3,-176,0,0,0,1,61582857,61.583
61582859,1,-90,215,448,98,121,-96,0,0,0,1,61582855,61.583
61582859,2,-282,433,346,0,0,0,0,0,0,1,61582854,61.583
61682926,0,-87,256,453,7,3,-176,0,0,0,1,61682924,61.683
61682926,1,-88,211,444,98,121,-96,0,0,0,1,61682922,61.683
61682926,2,-257,311,345,0,0,0,0,0,0,1,61682921,61.683
61782878,0,-87,263,457,7,3,-176,0,0,0,1,61782877,61.783
61782878,1,-90,211,443,98,121,-96,0,0,0,1,61782875,61.783
61782878,2,-218,128,378,0,0,0,0,0,0,1,61782873,61.783
61882829,0,-84,261,453,7,3,-176,0,0,0,1,61882828,61.883
61882829,1,-92,214,443,98,121,-96,0,0,0,1,61882826,61.883
61882829,2,-256,218,339,0,0,0,0,0,0,1,61882824,61.883
61982853,0,-87,262,455,7,3,-176,0,0,0,1,61982841,61.983
61982853,1,-91,215,445,98,121,-96,0,0,0,1,61982839,61.983
61982853,2,-227,234,314,0,0,0,0,0,0,1,61982826,61.983
62082928,0,-90,260,451,7,3,-176,0,0,0,1,62082926,62.083
62082928,1,-92,209,449,98,121,-96,0,0,0,1,62082925,62.083
62082928,2,-247,274,353,0,0,0,0,0,0,1,62082923,62.083
62182882,0,-87,258,451,7,3,-176,0,0,0,1,62182880,62.183
62182882,1,-93,207,443,98,121,-96,0,0,0,1,62182879,62.183
62182882,2,-263,301,341,0,0,0,0,0,0,1,62182877,62.183
62282896,0,-92,260,453,7,3,-176,0,0,0,1,62282894,62.283
62282896,1,-95,214,447,98,121,-96,0,0,0,1,62282893,62.283
62282896,2,-300,390,363,0,0,0,0,0,0,1,62282889,62.283
62382809,0,-90,262,455,7,3,-176,0,0,0,1,62382808,62.383
62382809,1,-96,210,442,98,121,-96,0,0,0,1,62382806,62.383
62382809,2,-310,469,352,0,0,0,0,0,0,1,62382804,62.383
62482895,0,-87,255,459,7,3,-176,0,0,0,1,62482893,62.483
62482895,1,-93,214,451,98,121,-96,0,0,0,1,62482892,62.483
62482895,2,-312,624,357,0,0,0,0,0,0,1,62482890,62.483
62582932,0,-86,259,454,7,3,-176,0,0,0,1,62582930,62.583
62582932,1,-94,211,449,98,121,-96,0,0,0,1,62582929,62.583
62582932,2,-303,475,318,0,0,0,0,0,0,1,62582927,62.583
62682898,0,-89,261,455,7,3,-176,0,0,0,1,62682896,62.683
62682898,1,-91,214,448,98,121,-96,0,0,0,1,62682895,62.683
62682898,2,-267,437,337,0,0,0,0,0,0,1,62682893,62.683
62782835,0,-92,260,453,7,3,-176,0,0,0,1,62782833,62.783
62782835,1,-88,211,448,98,121,-96,0,0,0,1,62782831,62.783
62782835,2,-298,414,358,0,0,0,0,0,0,1,62782830,62.783
62882795,0,-86,258,457,7,3,-176,0,0,0,1,62882793,62.883
62882795,1,-94,210,445,98,121,-96,0,0,0,1,62882792,62.883
62882795,2,-304,451,330,0,0,0,0,0,0,1,62882790,62.883
62982833,0,-82,263,459,7,3,-176,0,0,0,1,62982832,62.983
62982833,1,-88,213,449,98,121,-96,0,0,0,1,62982830,62.983
62982833,2,-287,457,356,0,0,0,0,0,0,1,62982828,62.983
63082849,0,-87,261,455,7,3,-176,0,0,0,1,63082848,63.083
63082849,1,-90,220,447,98,121,-96,0,0,0,1,63082846,63.083
63082849,2,-320,460,379,0,0,0,0,0,0,1,63082843,63.083
63182901,0,-86,257,453,7,3,-176,0,0,0,1,63182899,63.183
63182901,1,-96,216,447,98,121,-96,0,0,0,1,63182898,63.183
63182901,2,-278,557,376,0,0,0,0,0,0,1,63182896,63.183
63282908,0,-90,256,457,7,3,-176,0,0,0,1,63282907,63.283
63282908,1,-92,218,448,98,121,-96,0,0,0,1,63282904,63.283
63282908,2,-393,767,341,0,0,0,0,0,0,1,63282902,63.283
63382907,0,-90,252,459,7,3,-176,0,0,0,1,63382905,63.383
63382907,1,-88,222,453,98,121,-96,0,0,0,1,63382903,63.383
63382907,2,-519,1181,326,0,0,0,0,0,0,1,63382902,63.383
63482887,0,-91,244,461,7,3,-176,0,0,0,1,63482885,63.483
63482887,1,-88,228,453,98,121,-96,0,0,0,1,63482884,63.483
63482887,2,-688,1606,307,0,0,0,0,0,0,1,63482882,63.483
63582918,0,-95,241,465,7,3,-176,0,0,0,1,63582916,63.583
63582918,1,-88,240,455,98,121,-96,0,0,0,1,63582914,63.583
63582918,2,-781,1872,300,0,0,0,0,0,0,1,63582913,63.583
63682945,0,-103,238,468,7,3,-176,0,0,0,1,63682943,63.683
63682945,1,-88,238,458,98,121,-96,0,0,0,1,63682941,63.683
63682945,2,-871,2182,245,0,0,0,0,0,0,1,63682923,63.683
63782995,0,-103,237,459,7,3,-176,0,0,0,1,63782993,63.783
63782995,1,-84,246,463,98,121,-96,0,0,0,1,63782991,63.783
63782995,2,-1018,2481,232,0,0,0,0,0,0,1,63782990,63.783
63882958,0,-100,231,476,7,3,-176,0,0,0,1,63882957,63.883
63882958,1,-85,244,464,98,121,-96,0,0,0,1,63882955,63.883
63882958,2,-1185,2811,172,0,0,0,0,0,0,1,63882953,63.883
63982905,0,-89,230,475,7,3,-176,0,0,0,1,63982903,63.983
63982905,1,-68,249,463,98,121,-96,0,0,0,1,63982901,63.983
63982905,2,-1213,2986,113,0,0,0,0,0,0,1,63982900,63.983
64083015,0,-70,232,477,7,3,-176,0,0,0,1,64083014,64.083
64083015,1,-52,241,464,98,121,-96,0,0,0,1,64083012,64.083
64083015,2,-1206,2862,114,0,0,0,0,0,0,1,64083010,64.083
64182926,0,-64,234,478,7,3,-176,0,0,0,1,64182924,64.183
64182926,1,-39,237,467,98,121,-96,0,0,0,1,64182923,64.183
64182926,2,-1127,2837,191,0,0,0,0,0,0,1,64182921,64.183
64282927,0,-55,230,479,7,3,-176,0,0,0,1,64282925,64.283
64282927,1,-40,244,473,98,121,-96,0,0,0,1,64282924,64.283
64282927,2,-1163,2981,222,0,0,0,0,0,0,1,64282922,64.283
64382940,0,-56,236,478,7,3,-176,0,0,0,1,64382938,64.383
64382940,1,-48,255,470,98,121,-96,0,0,0,1,64382937,64.383
64382940,2,-1179,3000,285,0,0,0,0,0,0,1,64382935,64.383
64482895,0,-60,233,477,7,3,-176,0,0,0,1,64482893,64.483
64482895,1,-45,250,466,98,121,-96,0,0,0,1,64482892,64.483
64482895,2,-1207,3105,258,0,0,0,0,0,0,1,64482890,64.483
64582924,0,-64,234,480,7,3,-176,0,0,0,1,64582923,64.583
64582924,1,-48,251,469,98,121,-96,0,0,0,1,64582921,64.583
64582924,2,-1248,3129,312,0,0,0,0,0,0,1,64582920,64.583
64682901,0,-60,224,485,7,3,-176,0,0,0,1,64682898,64.683
64682901,1,-48,248,479,98,121,-96,0,0,0,1,64682896,64.683
64682901,2,-1281,3173,252,0,0,0,0,0,0,1,64682894,64.683
64782933,0,-55,217,487,7,3,-176,0,0,0,1,64782930,64.783
64782933,1,-42,243,478,98,121,-96,0,0,0,1,64782928,64.783
64782933,2,-1224,3219,303,0,0,0,0,0,0,1,64782926,64.783
64882886,0,-55,215,491,7,3,-176,0,0,0,1,64882884,64.883
64882886,1,-31,239,482,98,121,-96,0,0,0,1,64882883,64.883
64882886,2,-1223,3286,234,0,0,0,0,0,0,1,64882881,64.883
64982895,0,-41,213,492,7,3,-176,0,0,0,1,64982893,64.983
64982895,1,-23,238,481,98,121,-96,0,0,0,1,64982891,64.983
64982895,2,-1234,3351,254,0,0,0,0,0,0,1,64982890,64.983
65082906,0,-28,209,493,7,3,-176,0,0,0,1,65082904,65.083
65082906,1,-8,240,483,98,121,-96,0,0,0,1,65082902,65.083
65082906,2,-1268,3307,246,0,0,0,0,0,0,1,65082900,65.083
65182881,0,-4,212,492,7,3,-176,0,0,0,1,65182879,65.183
65182881,1,11,236,485,98,121,-96,0,0,0,1,65182877,65.183
65182881,2,-1397,3347,243,0,0,0,0,0,0,1,65182876,65.183
65282927,0,8,210,497,7,3,-176,0,0,0,1,65282926,65.283
65282927,1,31,234,480,98,121,-96,0,0,0,1,65282924,65.283
65282927,2,-1189,3269,218,0,0,0,0,0,0,1,65282922,65.283
65383015,0,21,202,497,7,3,-176,0,0,0,1,65383013,65.383
65383015,1,40,231,478,98,121,-96,0,0,0,1,65383012,65.383
65383015,2,-1221,3290,280,0,0,0,0,0,0,1,65383010,65.383
65482920,0,21,197,501,7,3,-176,0,0,0,1,65482835,65.483
65482920,1,35,227,486,98,121,-96,0,0,0,1,65482833,65.483
65482920,2,-1246,3333,213,0,0,0,0,0,0,1,65482832,65.483
65582917,0,33,194,503,7,3,-176,0,0,0,1,65582916,65.583
65582917,1,43,219,485,98,121,-96,0,0,0,1,65582914,65.583
65582917,2,-1198,3343,189,0,0,0,0,0,0,1,65582912,65.583
65683072,0,29,190,505,7,3,-176,0,0,0,1,65683070,65.683
65683072,1,51,221,490,98,121,-96,0,0,0,1,65683069,65.683
65683072,2,-1281,3444,196,0,0,0,0,0,0,1,65683067,65.683
65783029,0,25,194,504,7,3,-176,0,0,0,1,65783027,65.783
65783029,1,46,221,482,98,121,-96,0,0,0,1,65783026,65.783
65783029,2,-1209,3284,298,0,0,0,0,0,0,1,65783024,65.783
65883098,0,18,205,502,7,3,-176,0,0,0,1,65883097,65.883
65883098,1,36,223,487,98,121,-96,0,0,0,1,65883095,65.883
65883098,2,-1265,3357,247,0,0,0,0,0,0,1,65883092,65.883
65982963,0,11,210,500,7,3,-176,0,0,0,1,65982961,65.983
65982963,1,26,232,480,98,121,-96,0,0,0,1,65982959,65.983
65982963,2,-1207,3283,296,0,0,0,0,0,0,1,65982958,65.983
66082921,0,5,211,493,7,3,-176,0,0,0,1,66082920,66.083
66082921,1,28,231,482,98,121,-96,0,0,0,1,66082905,66.083
66082921,2,-1153,3192,286,0,0,0,0,0,0,1,66082904,66.083
66182893,0,4,216,494,7,3,-176,0,0,0,1,66182891,66.183
66182893,1,27,235,483,98,121,-96,0,0,0,1,66182882,66.183
66182893,2,-1187,3230,308,0,0,0,0,0,0,1,66182871,66.183
66282885,0,0,224,491,7,3,-176,0,0,0,1,66282884,66.283
66282885,1,26,245,474,98,121,-96,0,0,0,1,66282882,66.283
66282885,2,-1186,3281,273,0,0,0,0,0,0,1,66282880,66.283
66382910,0,8,230,486,7,3,-176,0,0,0,1,66382908,66.383
66382910,1,26,250,468,98,121,-96,0,0,0,1,66382906,66.383
66382910,2,-1173,3252,279,0,0,0,0,0,0,1,66382905,66.383
66482904,0,0,236,484,7,3,-176,0,0,0,1,66482903,66.483
66482904,1,18,250,470,98,121,-96,0,0,0,1,66482901,66.483
66482904,2,-1219,3217,329,0,0,0,0,0,0,1,66482900,66.483
66582913,0,-3,233,480,7,3,-176,0,0,0,1,66582912,66.583
66582913,1,14,257,474,98,121,-96,0,0,0,1,66582908,66.583
66582913,2,-1165,3141,308,0,0,0,0,0,0,1,66582906,66.583
66682895,0,-9,232,484,7,3,-176,0,0,0,1,66682894,66.683
66682895,1,7,244,475,98,121,-96,0,0,0,1,66682892,66.683
66682895,2,-1127,3067,327,0,0,0,0,0,0,1,66682891,66.683
66782929,0,-14,226,492,7,3,-176,0,0,0,1,66782928,66.783
66782929,1,3,232,482,98,121,-96,0,0,0,1,66782926,66.783
66782929,2,-1066,2992,286,0,0,0,0,0,0,1,66782925,66.783
66882963,0,-12,218,493,7,3,-176,0,0,0,1,66882961,66.883
66882963,1,1,229,476,98,121,-96,0,0,0,1,66882960,66.883
66882963,2,-1078,2971,321,0,0,0,0,0,0,1,66882958,66.883
66982934,0,-9,203,499,7,3,-176,0,0,0,1,66982933,66.983
66982934,1,1,222,486,98,121,-96,0,0,0,1,66982931,66.983
66982934,2,-1083,2958,253,0,0,0,0,0,0,1,66982930,66.983
67082843,0,-12,206,497,7,3,-176,0,0,0,1,67082840,67.083
67082843,1,6,216,494,98,121,-96,0,0,0,1,67082838,67.083
67082843,2,-1088,2773,254,0,0,0,0,0,0,1,67082836,67.083
67182872,0,-5,207,501,7,3,-176,0,0,0,1,67182871,67.183
67182872,1,10,211,489,98,121,-96,0,0,0,1,67182869,67.183
67182872,2,-1059,2755,345,0,0,0,0,0,0,1,67182868,67.183
67283049,0,-5,209,500,7,3,-176,0,0,0,1,67283048,67.283
67283049,1,13,210,486,98,121,-96,0,0,0,1,67283046,67.283
67283049,2,-1007,2548,395,0,0,0,0,0,0,1,67283044,67.283
67383011,0,0,213,496,7,3,-176,0,0,0,1,67383010,67.383
67383011,1,17,217,479,98,121,-96,0,0,0,1,67383008,67.383
67383011,2,-906,2372,344,0,0,0,0,0,0,1,67383006,67.383
67482938,0,4,214,491,7,3,-176,0,0,0,1,67482937,67.483
67482938,1,14,215,481,98,121,-96,0,0,0,1,67482935,67.483
67482938,2,-920,2364,336,0,0,0,0,0,0,1,67482933,67.483
67582931,0,-1,211,497,7,3,-176,0,0,0,1,67582929,67.583
67582931,1,9,204,485,98,121,-96,0,0,0,1,67582927,67.583
67582931,2,-884,2254,321,0,0,0,0,0,0,1,67582926,67.583
67682903,0,-5,209,498,7,3,-176,0,0,0,1,67682901,67.683
67682903,1,10,200,481,98,121,-96,0,0,0,1,67682899,67.683
67682903,2,-822,2183,369,0,0,0,0,0,0,1,67682898,67.683
67782873,0,-6,205,503,7,3,-176,0,0,0,1,67782870,67.783
67782873,1,0,196,485,98,121,-96,0,0,0,1,67782868,67.783
67782873,2,-809,2116,378,0,0,0,0,0,0,1,67782867,67.783
67882890,0,-7,204,495,7,3,-176,0,0,0,1,67882888,67.883
67882890,1,1,198,486,98,121,-96,0,0,0,1,67882887,67.883
67882890,2,-766,1996,364,0,0,0,0,0,0,1,67882885,67.883
67982988,0,-13,207,499,7,3,-176,0,0,0,1,67982986,67.983
67982988,1,-3,198,478,98,121,-96,0,0,0,1,67982985,67.983
67982988,2,-722,1959,375,0,0,0,0,0,0,1,67982983,67.983
68082885,0,-6,207,501,7,3,-176,0,0,0,1,68082884,68.083
68082885,1,0,197,483,98,121,-96,0,0,0,1,68082882,68.083
68082885,2,-798,1966,380,0,0,0,0,0,0,1,68082881,68.083
68182873,0,-6,209,496,7,3,-176,0,0,0,1,68182871,68.183
68182873,1,0,199,485,98,121,-96,0,0,0,1,68182869,68.183
68182873,2,-729,1947,351,0,0,0,0,0,0,1,68182865,68.183
68282922,0,-10,216,490,7,3,-176,0,0,0,1,68282920,68.283
68282922,1,0,211,481,98,121,-96,0,0,0,1,68282918,68.283
68282922,2,-680,1870,396,0,0,0,0,0,0,1,68282917,68.283
68382992,0,-6,217,493,7,3,-176,0,0,0,1,68382990,68.383
68382992,1,-3,205,478,98,121,-96,0,0,0,1,68382989,68.383
68382992,2,-702,1899,394,0,0,0,0,0,0,1,68382987,68.383
68482967,0,-5,221,489,7,3,-176,0,0,0,1,68482966,68.483
68482967,1,2,206,479,98,121,-96,0,0,0,1,68482964,68.483
68482967,2,-741,1915,377,0,0,0,0,0,0,1,68482962,68.483
68583004,0,-5,223,491,7,3,-176,0,0,0,1,68583002,68.583
68583004,1,2,204,480,98,121,-96,0,0,0,1,68582998,68.583
68583004,2,-729,1894,407,0,0,0,0,0,0,1,68582996,68.583
68682917,0,-4,221,495,7,3,-176,0,0,0,1,68682916,68.683
68682917,1,1,209,482,98,121,-96,0,0,0,1,68682914,68.683
68682917,2,-731,1952,376,0,0,0,0,0,0,1,68682912,68.683
68782989,0,0,215,489,7,3,-176,0,0,0,1,68782987,68.783
68782989,1,5,205,481,98,121,-96,0,0,0,1,68782986,68.783
68782989,2,-786,1985,412,0,0,0,0,0,0,1,68782984,68.783
68882999,0,-8,220,493,7,3,-176,0,0,0,1,68882997,68.883
68882999,1,1,207,479,98,121,-96,0,0,0,1,68882995,68.883
68882999,2,-792,2030,324,0,0,0,0,0,0,1,68882993,68.883
68982889,0,-27,218,495,7,3,-176,0,0,0,1,68982888,68.983
68982889,1,-15,212,484,98,121,-96,0,0,0,1,68982886,68.983
68982889,2,-783,2008,420,0,0,0,0,0,0,1,68982884,68.983
69082907,0,-50,215,486,7,3,-176,0,0,0,1,69082906,69.083
69082907,1,-45,209,483,98,121,-96,0,0,0,1,69082904,69.083
69082907,2,-794,2006,426,0,0,0,0,0,0,1,69082902,69.083
69182911,0,-86,213,488,7,3,-176,0,0,0,1,69182910,69.183
69182911,1,-71,207,477,98,121,-96,0,0,0,1,69182897,69.183
69182911,2,-822,1977,426,0,0,0,0,0,0,1,69182896,69.183
69282927,0,-109,212,476,7,3,-176,0,0,0,1,69282925,69.283
69282927,1,-102,205,476,98,121,-96,0,0,0,1,69282924,69.283
69282927,2,-836,1976,411,0,0,0,0,0,0,1,69282922,69.283
69382910,0,-143,210,468,7,3,-176,0,0,0,1,69382909,69.383
69382910,1,-128,204,463,98,121,-96,0,0,0,1,69382907,69.383
69382910,2,-860,1935,460,0,0,0,0,0,0,1,69382905,69.383
69483003,0,-162,218,459,7,3,-176,0,0,0,1,69483002,69.483
69483003,1,-151,207,452,98,121,-96,0,0,0,1,69482995,69.483
69483003,2,-832,1895,558,0,0,0,0,0,0,1,69482957,69.483
69582928,0,-180,222,447,7,3,-176,0,0,0,1,69582926,69.583
69582928,1,-171,208,438,98,121,-96,0,0,0,1,69582924,69.583
69582928,2,-844,1875,504,0,0,0,0,0,0,1,69582923,69.583
69682904,0,-198,229,435,7,3,-176,0,0,0,1,69682902,69.683
69682904,1,-189,215,426,98,121,-96,0,0,0,1,69682899,69.683
69682904,2,-868,1951,479,0,0,0,0,0,0,1,69682898,69.683
69782891,0,-206,232,427,7,3,-176,0,0,0,1,69782888,69.783
69782891,1,-187,222,423,98,121,-96,0,0,0,1,69782887,69.783
69782891,2,-909,2007,460,0,0,0,0,0,0,1,69782885,69.783
69882900,0,-206,229,433,7,3,-176,0,0,0,1,69882898,69.883
69882900,1,-194,222,425,98,121,-96,0,0,0,1,69882890,69.883
69882900,2,-1014,2178,435,0,0,0,0,0,0,1,69882888,69.883
69982938,0,-193,228,432,7,3,-176,0,0,0,1,69982936,69.983
69982938,1,-187,230,428,98,121,-96,0,0,0,1,69982935,69.983
69982938,2,-1045,2279,499,0,0,0,0,0,0,1,69982926,69.983
70082987,0,-189,228,432,7,3,-176,0,0,0,1,70082985,70.083
70082987,1,-173,236,433,98,121,-96,0,0,0,1,70082983,70.083
70082987,2,-1055,2402,448,0,0,0,0,0,0,1,70082982,70.083
70182970,0,-169,223,449,7,3,-176,0,0,0,1,70182968,70.183
70182970,1,-155,225,443,98,121,-96,0,0,0,1,70182966,70.183
70182970,2,-1078,2450,469,0,0,0,0,0,0,1,70182965,70.183
70283004,0,-153,219,463,7,3,-176,0,0,0,1,70283002,70.283
70283004,1,-137,220,459,98,121,-96,0,0,0,1,70283001,70.283
70283004,2,-1111,2562,442,0,0,0,0,0,0,1,70282994,70.283
70383067,0,-130,195,483,7,3,-176,0,0,0,1,70382995,70.383
70383067,1,-119,199,478,98,121,-96,0,0,0,1,70382993,70.383
70383067,2,-1090,2637,374,0,0,0,0,0,0,1,70382992,70.383
70482957,0,-114,173,492,7,3,-176,0,0,0,1,70482956,70.483
70482957,1,-99,176,492,98,121,-96,0,0,0,1,70482954,70.483
70482957,2,-1040,2636,360,0,0,0,0,0,0,1,70482952,70.483
70582913,0,-100,159,503,7,3,-176,0,0,0,1,70582911,70.583
70582913,1,-81,167,498,98,121,-96,0,0,0,1,70582909,70.583
70582913,2,-1113,2697,364,0,0,0,0,0,0,1,70582908,70.583
70682948,0,-74,160,511,7,3,-176,0,0,0,1,70682937,70.683
70682948,1,-67,161,499,98,121,-96,0,0,0,1,70682936,70.683
70682948,2,-1090,2679,440,0,0,0,0,0,0,1,70682902,70.683
70782897,0,-71,173,511,7,3,-176,0,0,0,1,70782895,70.783
70782897,1,-43,184,493,98,121,-96,0,0,0,1,70782893,70.783
70782897,2,-1047,2652,429,0,0,0,0,0,0,1,70782892,70.783
70882856,0,-47,195,505,7,3,-176,0,0,0,1,70882854,70.883
70882856,1,-29,197,489,98,121,-96,0,0,0,1,70882852,70.883
70882856,2,-1002,2595,437,0,0,0,0,0,0,1,70882851,70.883
70982887,0,-35,207,495,7,3,-176,0,0,0,1,70982885,70.983
70982887,1,-21,212,485,98,121,-96,0,0,0,1,70982883,70.983
70982887,2,-1016,2556,398,0,0,0,0,0,0,1,70982882,70.983
71082894,0,-37,206,494,7,3,-176,0,0,0,1,71082892,71.083
71082894,1,-19,209,490,98,121,-96,0,0,0,1,71082891,71.083
71082894,2,-1001,2602,392,0,0,0,0,0,0,1,71082889,71.083
71182900,0,-41,211,495,7,3,-176,0,0,0,1,71182899,71.183
71182900,1,-25,218,483,98,121,-96,0,0,0,1,71182897,71.183
71182900,2,-1014,2603,422,0,0,0,0,0,0,1,71182895,71.183
71282897,0,-40,220,492,7,3,-176,0,0,0,1,71282896,71.283
71282897,1,-28,216,480,98,121,-96,0,0,0,1,71282894,71.283
71282897,2,-1006,2652,433,0,0,0,0,0,0,1,71282892,71.283
71382885,0,-49,222,487,7,3,-176,0,0,0,1,71382883,71.383
71382885,1,-37,224,474,98,121,-96,0,0,0,1,71382881,71.383
71382885,2,-983,2597,395,0,0,0,0,0,0,1,71382880,71.383
71482902,0,-55,221,486,7,3,-176,0,0,0,1,71482900,71.483
71482902,1,-42,227,472,98,121,-96,0,0,0,1,71482899,71.483
71482902,2,-991,2625,362,0,0,0,0,0,0,1,71482897,71.483
71582982,0,-57,226,487,7,3,-176,0,0,0,1,71582980,71.583
71582982,1,-43,231,473,98,121,-96,0,0,0,1,71582974,71.583
71582982,2,-981,2550,407,0,0,0,0,0,0,1,71582939,71.583
71682944,0,-57,222,484,7,3,-176,0,0,0,1,71682943,71.683
71682944,1,-50,227,471,98,121,-96,0,0,0,1,71682941,71.683
71682944,2,-969,2511,390,0,0,0,0,0,0,1,71682939,71.683
71782950,0,-65,224,476,7,3,-176,0,0,0,1,71782949,71.783
71782950,1,-49,226,471,98,121,-96,0,0,0,1,71782947,71.783
71782950,2,-1004,2493,370,0,0,0,0,0,0,1,71782945,71.783
71882870,0,-66,228,485,7,3,-176,0,0,0,1,71882869,71.883
71882870,1,-52,231,472,98,121,-96,0,0,0,1,71882867,71.883
71882870,2,-1012,2549,433,0,0,0,0,0,0,1,71882866,71.883
71983068,0,-76,228,482,7,3,-176,0,0,0,1,71983066,71.983
71983068,1,-56,230,469,98,121,-96,0,0,0,1,71983065,71.983
71983068,2,-911,2462,433,0,0,0,0,0,0,1,71983060,71.983
72082903,0,-76,226,477,7,3,-176,0,0,0,1,72082902,72.083
72082903,1,-63,231,466,98,121,-96,0,0,0,1,72082900,72.083
72082903,2,-909,2342,411,0,0,0,0,0,0,1,72082898,72.083
72182918,0,-74,237,473,7,3,-176,0,0,0,1,72182916,72.183
72182918,1,-65,233,465,98,121,-96,0,0,0,1,72182914,72.183
72182918,2,-971,2370,409,0,0,0,0,0,0,1,72182912,72.183
72282940,0,-72,236,474,7,3,-176,0,0,0,1,72282938,72.283
72282940,1,-62,236,465,98,121,-96,0,0,0,1,72282936,72.283
